,Unnamed: 0,Tarih,Şimdi
1757,1757,05.08.2015,97.218
1758,1758,04.08.2015,97.087
1759,1759,03.08.2015,96.875
1760,1760,02.08.2015,97.305
1761,1761,31.07.2015,97.604
1762,1762,30.07.2015,97.555
1763,1763,29.07.2015,97.634
1764,1764,28.07.2015,97.226
1765,1765,27.07.2015,97.39
1766,1766,26.07.2015,96.937
1767,1767,24.07.2015,96.726
1768,1768,23.07.2015,95.938
1769,1769,22.07.2015,95.302
1770,1770,21.07.2015,94.913
1771,1771,20.07.2015,95.261
1772,1772,19.07.2015,96.753
1773,1773,17.07.2015,96.725
1774,1774,16.07.2015,97.825
1775,1775,15.07.2015,97.738
1776,1776,14.07.2015,97.863
1777,1777,13.07.2015,98.474
1778,1778,12.07.2015,99.854
1779,1779,10.07.2015,99.723
1780,1780,09.07.2015,99.638
1781,1781,08.07.2015,99.918
1782,1782,07.07.2015,99.762
1783,1783,06.07.2015,100.809
1784,1784,05.07.2015,102.459
1785,1785,03.07.2015,101.202
1786,1786,02.07.2015,100.681
1787,1787,01.07.2015,101.146
1788,1788,30.06.2015,101.136
1789,1789,29.06.2015,102.592
1790,1790,28.06.2015,102.99
1791,1791,26.06.2015,100.731
1792,1792,25.06.2015,100.257
1793,1793,24.06.2015,101.234
1794,1794,23.06.2015,101.47
1795,1795,22.06.2015,101.723
1796,1796,21.06.2015,103.894
1797,1797,19.06.2015,103.985
1798,1798,18.06.2015,104.823
1799,1799,17.06.2015,103.337
1800,1800,16.06.2015,103.923
1801,1801,15.06.2015,104.341
1802,1802,14.06.2015,103.462
1803,1803,12.06.2015,103.081
1804,1804,11.06.2015,102.728
1805,1805,10.06.2015,104.297
1806,1806,09.06.2015,104.188
1807,1807,08.06.2015,103.815
1808,1808,07.06.2015,103.759
1809,1809,05.06.2015,100.269
1810,1810,04.06.2015,101.118
1811,1811,03.06.2015,102.391
1812,1812,02.06.2015,102.595
1813,1813,01.06.2015,102.566
1814,1814,31.05.2015,101.944
1815,1815,29.05.2015,101.953
1816,1816,28.05.2015,101.558
1817,1817,27.05.2015,100.893
1818,1818,26.05.2015,100.851
1819,1819,25.05.2015,101.534
1820,1820,24.05.2015,100.707
1821,1821,22.05.2015,100.803
1822,1822,21.05.2015,100.504
1823,1823,20.05.2015,100.359
1824,1824,19.05.2015,100.942
1825,1825,18.05.2015,101.665
1826,1826,17.05.2015,101.417
1827,1827,15.05.2015,101.428
1828,1828,14.05.2015,101.793
1829,1829,13.05.2015,102.666
1830,1830,12.05.2015,102.047
1831,1831,11.05.2015,102.513
1832,1832,10.05.2015,102.999
1833,1833,08.05.2015,102.88
1834,1834,07.05.2015,102.396
1835,1835,06.05.2015,103.14
1836,1836,05.05.2015,104.04
1837,1837,04.05.2015,103.728
1838,1838,03.05.2015,102.794
1839,1839,01.05.2015,102.571
1840,1840,30.04.2015,101.891
1841,1841,29.04.2015,103.024
1842,1842,28.04.2015,103.568
1843,1843,27.04.2015,103.344
1844,1844,26.04.2015,103.223
1845,1845,24.04.2015,103.771
1846,1846,23.04.2015,103.771
1847,1847,22.04.2015,103.771
1848,1848,21.04.2015,103.771
1849,1849,20.04.2015,103.718
1850,1850,19.04.2015,104.019
1851,1851,17.04.2015,103.735
1852,1852,16.04.2015,103.411
1853,1853,15.04.2015,104.52
1854,1854,14.04.2015,103.174
1855,1855,13.04.2015,102.912
1856,1856,12.04.2015,102.078
1857,1857,10.04.2015,102.062
1858,1858,09.04.2015,100.649
1859,1859,08.04.2015,100.396
1860,1860,07.04.2015,101.126
1861,1861,06.04.2015,100.457
1862,1862,05.04.2015,100.51
1863,1863,02.04.2015,99.925
1864,1864,01.04.2015,100.599
1865,1865,31.03.2015,98.896
1866,1866,30.03.2015,99.382
1867,1867,29.03.2015,100.605
1868,1868,27.03.2015,100.642
1869,1869,26.03.2015,100.798
1870,1870,25.03.2015,99.4
1871,1871,24.03.2015,97.981
1872,1872,23.03.2015,97.244
1873,1873,22.03.2015,98.4
1874,1874,20.03.2015,97.874
1875,1875,19.03.2015,98.115
1876,1876,18.03.2015,96.935
1877,1877,17.03.2015,96.63
1878,1878,16.03.2015,97.592
1879,1879,15.03.2015,98.123
1880,1880,13.03.2015,98.288
1881,1881,12.03.2015,96.018
1882,1882,11.03.2015,97.081
1883,1883,10.03.2015,98.667
1884,1884,09.03.2015,97.675
1885,1885,08.03.2015,98.726
1886,1886,06.03.2015,98.534
1887,1887,05.03.2015,100.624
1888,1888,04.03.2015,99.142
1889,1889,03.03.2015,98.203
1890,1890,02.03.2015,97.871
1891,1891,01.03.2015,97.872
1892,1892,27.02.2015,97.824
1893,1893,26.02.2015,97.506
1894,1894,25.02.2015,96.441
1895,1895,24.02.2015,95.472
1896,1896,23.02.2015,95.719
1897,1897,22.02.2015,94.993
1898,1898,20.02.2015,94.891
1899,1899,19.02.2015,95.44
1900,1900,18.02.2015,95.364
1901,1901,17.02.2015,95.406
1902,1902,16.02.2015,97.303
1903,1903,15.02.2015,97.106
1904,1904,13.02.2015,97.121
1905,1905,12.02.2015,97.121
1906,1906,11.02.2015,98.087
1907,1907,10.02.2015,99.009
1908,1908,09.02.2015,98.608
1909,1909,08.02.2015,98.42
1910,1910,06.02.2015,98.146
1911,1911,05.02.2015,99.187
1912,1912,04.02.2015,100.677
1913,1913,03.02.2015,97.454
1914,1914,02.02.2015,99.662
1915,1915,01.02.2015,100.63
1916,1916,30.01.2015,100.761
1917,1917,29.01.2015,97.974
1918,1918,28.01.2015,98.668
1919,1919,27.01.2015,98.348
1920,1920,26.01.2015,96.99
1921,1921,25.01.2015,98.588
1922,1922,23.01.2015,97.787
1923,1923,22.01.2015,97.341
1924,1924,21.01.2015,97.625
1925,1925,20.01.2015,97.534
1926,1926,19.01.2015,95.723
1927,1927,18.01.2015,95.916
1928,1928,16.01.2015,95.819
1929,1929,15.01.2015,93.699
1930,1930,14.01.2015,90.347
1931,1931,13.01.2015,90.537
1932,1932,12.01.2015,90.479
1933,1933,11.01.2015,90.429
1934,1934,09.01.2015,90.245
1935,1935,08.01.2015,89.329
1936,1936,07.01.2015,90.4
1937,1937,06.01.2015,90.931
1938,1938,05.01.2015,90.208
1939,1939,04.01.2015,89.222
1940,1940,02.01.2015,89.601
1941,1941,01.01.2015,89.02
1942,1942,31.12.2014,88.769
1943,1943,30.12.2014,89.751
1944,1944,29.12.2014,88.085
1945,1945,28.12.2014,89.084
1946,1946,26.12.2014,89.128
1947,1947,25.12.2014,87.774
1948,1948,24.12.2014,87.5
1949,1949,23.12.2014,87.956
1950,1950,22.12.2014,87.361
1951,1951,21.12.2014,88.959
1952,1952,19.12.2014,88.918
1953,1953,18.12.2014,89.429
1954,1954,17.12.2014,89.468
1955,1955,16.12.2014,90.997
1956,1956,15.12.2014,90.787
1957,1957,14.12.2014,90.527
1958,1958,12.12.2014,90.363
1959,1959,11.12.2014,89.903
1960,1960,10.12.2014,89.561
1961,1961,09.12.2014,89.563
1962,1962,08.12.2014,87.759
1963,1963,07.12.2014,86.432
1964,1964,05.12.2014,86.694
1965,1965,04.12.2014,86.55
1966,1966,03.12.2014,87.015
1967,1967,02.12.2014,85.93
1968,1968,01.12.2014,85.88
1969,1969,30.11.2014,82.245
1970,1970,28.11.2014,83.353
1971,1971,27.11.2014,84.413
1972,1972,26.11.2014,85.119
1973,1973,25.11.2014,85.727
1974,1974,24.11.2014,85.837
1975,1975,23.11.2014,85.862
1976,1976,21.11.2014,85.833
1977,1977,20.11.2014,85.217
1978,1978,19.11.2014,84.897
1979,1979,18.11.2014,85.348
1980,1980,17.11.2014,85.11
1981,1981,16.11.2014,84.802
1982,1982,14.11.2014,85.23
1983,1983,13.11.2014,83.71
1984,1984,12.11.2014,83.887
1985,1985,11.11.2014,84.306
1986,1986,10.11.2014,83.926
1987,1987,09.11.2014,84.967
1988,1988,07.11.2014,85.454
1989,1989,06.11.2014,83.117
1990,1990,05.11.2014,82.55
1991,1991,04.11.2014,83.513
1992,1992,03.11.2014,83.721
1993,1993,02.11.2014,83.544
1994,1994,31.10.2014,83.814
1995,1995,30.10.2014,84.863
1996,1996,29.10.2014,86.385
1997,1997,28.10.2014,87.214
1998,1998,27.10.2014,87.927
1999,1999,26.10.2014,88.149
2000,2000,24.10.2014,88.301
2001,2001,23.10.2014,88.533
2002,2002,22.10.2014,89.752
2003,2003,21.10.2014,90.11
2004,2004,20.10.2014,89.861
2005,2005,19.10.2014,89.181
2006,2006,17.10.2014,89.405
2007,2007,16.10.2014,90.075
2008,2008,15.10.2014,90.558
2009,2009,14.10.2014,89.869
2010,2010,13.10.2014,90.223
2011,2011,12.10.2014,90.456
2012,2012,10.10.2014,90.013
2013,2013,09.10.2014,89.33
2014,2014,08.10.2014,88.74
2015,2015,07.10.2014,88.512
2016,2016,06.10.2014,88.001
2017,2017,05.10.2014,87.493
2018,2018,03.10.2014,87.874
2019,2019,02.10.2014,88.483
2020,2020,01.10.2014,89.244
2021,2021,30.09.2014,88.501
2022,2022,29.09.2014,89.187
2023,2023,28.09.2014,88.605
2024,2024,26.09.2014,88.573
2025,2025,25.09.2014,88.877
2026,2026,24.09.2014,87.472
2027,2027,23.09.2014,87.918
2028,2028,22.09.2014,87.537
2029,2029,21.09.2014,87.39
2030,2030,19.09.2014,87.366
2031,2031,18.09.2014,87.65
2032,2032,17.09.2014,87.705
2033,2033,16.09.2014,87.521
2034,2034,15.09.2014,87.787
2035,2035,14.09.2014,87.735
2036,2036,12.09.2014,87.76
2037,2037,11.09.2014,87.737
2038,2038,10.09.2014,88.073
2039,2039,09.09.2014,88.649
2040,2040,08.09.2014,87.77
2041,2041,07.09.2014,87.937
2042,2042,05.09.2014,88.069
2043,2043,04.09.2014,87.593
2044,2044,03.09.2014,88.123
2045,2045,02.09.2014,88.531
2046,2046,01.09.2014,89.329
2047,2047,31.08.2014,89.413
2048,2048,29.08.2014,89.526
2049,2049,28.08.2014,89.65
2050,2050,27.08.2014,88.916
2051,2051,26.08.2014,89.218
2052,2052,25.08.2014,89.412
2053,2053,24.08.2014,89.557
2054,2054,22.08.2014,89.566
2055,2055,21.08.2014,89.473
2056,2056,20.08.2014,90.6
2057,2057,19.08.2014,90.092
2058,2058,18.08.2014,90.319
2059,2059,17.08.2014,90.737
2060,2060,15.08.2014,90.918
2061,2061,14.08.2014,90.898
2062,2062,13.08.2014,90.93
2063,2063,12.08.2014,91.064
2064,2064,11.08.2014,90.402
2065,2065,08.08.2014,90.424
2066,2066,07.08.2014,91.453
2067,2067,06.08.2014,90.695
2068,2068,05.08.2014,89.181
2069,2069,04.08.2014,88.262
2070,2070,03.08.2014,88.737
2071,2071,01.08.2014,88.701
2072,2072,31.07.2014,88.355
2073,2073,30.07.2014,88.934
2074,2074,29.07.2014,88.338
2075,2075,28.07.2014,88.012
2076,2076,27.07.2014,87.933
2077,2077,25.07.2014,88.066
2078,2078,24.07.2014,86.971
2079,2079,23.07.2014,87.573
2080,2080,22.07.2014,88.595
2081,2081,21.07.2014,89.316
2082,2082,20.07.2014,89.566
2083,2083,18.07.2014,89.489
2084,2084,17.07.2014,90.842
2085,2085,16.07.2014,88.613
2086,2086,15.07.2014,88.458
2087,2087,14.07.2014,89.096
2088,2088,13.07.2014,91.263
2089,2089,11.07.2014,91.118
2090,2090,10.07.2014,91.227
2091,2091,09.07.2014,90.265
2092,2092,08.07.2014,90.063
2093,2093,07.07.2014,90.226
2094,2094,06.07.2014,90.341
2095,2095,04.07.2014,90.601
2096,2096,03.07.2014,90.313
2097,2097,02.07.2014,90.792
2098,2098,01.07.2014,90.719
2099,2099,30.06.2014,90.343
2100,2100,29.06.2014,89.829
2101,2101,27.06.2014,89.805
2102,2102,26.06.2014,89.933
2103,2103,25.06.2014,90.356
2104,2104,24.06.2014,90.814
2105,2105,23.06.2014,90.25
2106,2106,22.06.2014,90.651
2107,2107,20.06.2014,90.468
2108,2108,19.06.2014,90.558
2109,2109,18.06.2014,87.359
2110,2110,17.06.2014,87.845
2111,2111,16.06.2014,87.693
2112,2112,15.06.2014,87.364
2113,2113,13.06.2014,87.175
2114,2114,12.06.2014,86.48
2115,2115,11.06.2014,85.742
2116,2116,10.06.2014,84.242
2117,2117,09.06.2014,83.991
2118,2118,08.06.2014,83.74
2119,2119,06.06.2014,83.706
2120,2120,05.06.2014,84.524
2121,2121,04.06.2014,84.633
2122,2122,03.06.2014,84.803
2123,2123,02.06.2014,84.392
2124,2124,01.06.2014,84.1
2125,2125,30.05.2014,84.258
2126,2126,29.05.2014,84.383
2127,2127,28.05.2014,84.821
2128,2128,27.05.2014,85.39
2129,2129,26.05.2014,86.549
2130,2130,25.05.2014,86.438
2131,2131,23.05.2014,86.524
2132,2132,22.05.2014,86.633
2133,2133,21.05.2014,87.08
2134,2134,20.05.2014,87.965
2135,2135,19.05.2014,87.183
2136,2136,18.05.2014,87.132
2137,2137,16.05.2014,87.248
2138,2138,15.05.2014,87.494
2139,2139,14.05.2014,86.937
2140,2140,13.05.2014,86.119
2141,2141,12.05.2014,86.73
2142,2142,11.05.2014,85.709
2143,2143,09.05.2014,86.07
2144,2144,08.05.2014,86.198
2145,2145,07.05.2014,86.355
2146,2146,06.05.2014,87.848
2147,2147,05.05.2014,88.537
2148,2148,04.05.2014,88.006
2149,2149,02.05.2014,87.878
2150,2150,01.05.2014,86.988
2151,2151,30.04.2014,87.727
2152,2152,29.04.2014,88.398
2153,2153,28.04.2014,88.742
2154,2154,27.04.2014,89.569
2155,2155,25.04.2014,89.4
2156,2156,24.04.2014,88.647
2157,2157,23.04.2014,88.835
2158,2158,22.04.2014,88.503
2159,2159,21.04.2014,88.45
2160,2160,20.04.2014,88.484
2161,2161,17.04.2014,88.566
2162,2162,16.04.2014,89.533
2163,2163,15.04.2014,89.772
2164,2164,14.04.2014,90.453
2165,2165,13.04.2014,90.342
2166,2166,11.04.2014,89.585
2167,2167,10.04.2014,89.501
2168,2168,09.04.2014,88.613
2169,2169,08.04.2014,88.225
2170,2170,07.04.2014,88.174
2171,2171,06.04.2014,88.641
2172,2172,04.04.2014,88.569
2173,2173,03.04.2014,88.183
2174,2174,02.04.2014,88.327
2175,2175,01.04.2014,88.014
2176,2176,31.03.2014,88.322
2177,2177,30.03.2014,90.744
2178,2178,28.03.2014,91.256
2179,2179,27.03.2014,90.846
2180,2180,26.03.2014,92.049
2181,2181,25.03.2014,93.356
2182,2182,24.03.2014,94.301
2183,2183,23.03.2014,95.813
2184,2184,21.03.2014,95.87
2185,2185,20.03.2014,95.513
2186,2186,19.03.2014,95.81
2187,2187,18.03.2014,96.727
2188,2188,17.03.2014,97.563
2189,2189,16.03.2014,99.088
2190,2190,14.03.2014,98.341
2191,2191,13.03.2014,98.687
2192,2192,12.03.2014,98.131
2193,2193,11.03.2014,97.275
2194,2194,10.03.2014,95.645
2195,2195,09.03.2014,94.909
2196,2196,07.03.2014,95.001
2197,2197,06.03.2014,94.59
2198,2198,05.03.2014,94.662
2199,2199,04.03.2014,94.769
2200,2200,03.03.2014,96.79
2201,2201,02.03.2014,95.886
2202,2202,28.02.2014,94.143
2203,2203,27.02.2014,94.712
2204,2204,26.02.2014,95.171
2205,2205,25.02.2014,95.226
2206,2206,24.02.2014,94.442
2207,2207,21.02.2014,92.431
2208,2208,20.02.2014,93.559
2209,2209,19.02.2014,93.101
2210,2210,18.02.2014,92.583
2211,2211,17.02.2014,92.901
2212,2212,14.02.2014,92.475
2213,2213,13.02.2014,91.389
2214,2214,12.02.2014,90.895
2215,2215,11.02.2014,90.949
2216,2216,10.02.2014,90.7
2217,2217,07.02.2014,90.288
2218,2218,06.02.2014,89.348
2219,2219,05.02.2014,90.465
2220,2220,04.02.2014,90.145
2221,2221,03.02.2014,92.168
2222,2222,31.01.2014,90.043
2223,2223,30.01.2014,90.648
2224,2224,29.01.2014,92.082
2225,2225,28.01.2014,88.62
2226,2226,27.01.2014,92.141
2227,2227,24.01.2014,95.322
2228,2228,23.01.2014,93.074
2229,2229,22.01.2014,89.754
2230,2230,21.01.2014,89.714
2231,2231,20.01.2014,90.289
2232,2232,17.01.2014,89.948
2233,2233,16.01.2014,88.076
2234,2234,15.01.2014,87.388
2235,2235,14.01.2014,87.312
2236,2236,13.01.2014,87.735
2237,2237,10.01.2014,86.69
2238,2238,09.01.2014,85.868
2239,2239,08.01.2014,86.039
2240,2240,07.01.2014,85.769
2241,2241,06.01.2014,86.288
2242,2242,03.01.2014,86.464
2243,2243,02.01.2014,85.331
2244,2244,2013-12-31 00:00:00,83.374
2245,2245,2013-12-30 00:00:00,81.708
2246,2246,2013-12-27 00:00:00,84.02
2247,2247,2013-12-26 00:00:00,82.826
2248,2248,2013-12-25 00:00:00,81.218
2249,2249,2013-12-24 00:00:00,80.471
2250,2250,2013-12-23 00:00:00,80.902
2251,2251,2013-12-20 00:00:00,80.906
2252,2252,2013-12-19 00:00:00,79.183
2253,2253,2013-12-18 00:00:00,80.629
2254,2254,2013-12-17 00:00:00,80.656
2255,2255,2013-12-16 00:00:00,80.904
2256,2256,2013-12-13 00:00:00,81.203
2257,2257,2013-12-12 00:00:00,80.514
2258,2258,2013-12-11 00:00:00,82.236
2259,2259,2013-12-10 00:00:00,82.255
2260,2260,2013-12-09 00:00:00,81.03
2261,2261,2013-12-06 00:00:00,80.078
2262,2262,2013-12-05 00:00:00,80.242
2263,2263,2013-12-04 00:00:00,81.901
2264,2264,2013-12-03 00:00:00,80.455
2265,2265,2013-12-02 00:00:00,79.932
2266,2266,2013-11-29 00:00:00,81.381
2267,2267,2013-11-28 00:00:00,80.509
2268,2268,2013-11-27 00:00:00,80.61
2269,2269,2013-11-26 00:00:00,80.355
2270,2270,2013-11-25 00:00:00,80.81
2271,2271,2013-11-22 00:00:00,80.19
2272,2272,2013-11-21 00:00:00,80.518
2273,2273,2013-11-20 00:00:00,80.57
2274,2274,2013-11-19 00:00:00,82.476
2275,2275,2013-11-18 00:00:00,82.964
2276,2276,2013-11-15 00:00:00,84.224
2277,2277,2013-11-14 00:00:00,84.171
2278,2278,2013-11-13 00:00:00,84.247
2279,2279,2013-11-12 00:00:00,83.634
2280,2280,2013-11-11 00:00:00,84.219
2281,2281,2013-11-08 00:00:00,84.426
2282,2282,2013-11-07 00:00:00,85.456
2283,2283,2013-11-06 00:00:00,86.191
2284,2284,2013-11-05 00:00:00,85.626
2285,2285,2013-11-04 00:00:00,85.2
2286,2286,2013-11-01 00:00:00,85.37
2287,2287,2013-10-31 00:00:00,84.936
2288,2288,2013-10-30 00:00:00,86.098
2289,2289,2013-10-29 00:00:00,86.103
2290,2290,2013-10-28 00:00:00,86.301
2291,2291,2013-10-25 00:00:00,86.173
2292,2292,2013-10-24 00:00:00,85.752
2293,2293,2013-10-23 00:00:00,84.657
2294,2294,2013-10-22 00:00:00,84.778
2295,2295,2013-10-21 00:00:00,83.8
2296,2296,2013-10-18 00:00:00,83.322
2297,2297,2013-10-17 00:00:00,83.444
2298,2298,2013-10-16 00:00:00,81.295
2299,2299,2013-10-15 00:00:00,81.818
2300,2300,2013-10-14 00:00:00,81.0
2301,2301,2013-10-11 00:00:00,81.032
2302,2302,2013-10-10 00:00:00,81.781
2303,2303,2013-10-09 00:00:00,83.305
2304,2304,2013-10-08 00:00:00,84.385
2305,2305,2013-10-07 00:00:00,84.742
2306,2306,2013-10-04 00:00:00,83.756
2307,2307,2013-10-03 00:00:00,84.82
2308,2308,2013-10-02 00:00:00,84.394
2309,2309,2013-10-01 00:00:00,83.199
2310,2310,2013-09-30 00:00:00,86.184
2311,2311,2013-09-27 00:00:00,87.28
2312,2312,2013-09-26 00:00:00,86.13
2313,2313,2013-09-25 00:00:00,86.468
2314,2314,2013-09-24 00:00:00,84.981
2315,2315,2013-09-23 00:00:00,84.215
2316,2316,2013-09-20 00:00:00,84.476
2317,2317,2013-09-19 00:00:00,86.085
2318,2318,2013-09-18 00:00:00,85.514
2319,2319,2013-09-17 00:00:00,84.357
2320,2320,2013-09-16 00:00:00,84.653
2321,2321,2013-09-13 00:00:00,86.502
2322,2322,2013-09-12 00:00:00,86.24
2323,2323,2013-09-11 00:00:00,88.338
2324,2324,2013-09-10 00:00:00,88.288
2325,2325,2013-09-09 00:00:00,90.375
2326,2326,2013-09-06 00:00:00,91.824
2327,2327,2013-09-05 00:00:00,90.995
2328,2328,2013-09-04 00:00:00,91.688
2329,2329,2013-09-03 00:00:00,93.521
2330,2330,2013-09-02 00:00:00,90.405
2331,2331,2013-08-30 00:00:00,91.413
2332,2332,2013-08-29 00:00:00,92.139
2333,2333,2013-08-28 00:00:00,92.915
2334,2334,2013-08-27 00:00:00,92.907
2335,2335,2013-08-26 00:00:00,90.188
2336,2336,2013-08-23 00:00:00,89.28
2337,2337,2013-08-22 00:00:00,88.228
2338,2338,2013-08-21 00:00:00,87.106
2339,2339,2013-08-20 00:00:00,85.956
2340,2340,2013-08-19 00:00:00,85.785
2341,2341,2013-08-16 00:00:00,86.061
2342,2342,2013-08-15 00:00:00,84.893
2343,2343,2013-08-14 00:00:00,83.125
2344,2344,2013-08-13 00:00:00,82.114
2345,2345,2013-08-12 00:00:00,82.734
2346,2346,2013-08-09 00:00:00,81.191
2347,2347,2013-08-08 00:00:00,81.166
2348,2348,2013-08-07 00:00:00,79.938
2349,2349,2013-08-06 00:00:00,79.373
2350,2350,2013-08-05 00:00:00,80.887
2351,2351,2013-08-02 00:00:00,81.215
2352,2352,2013-08-01 00:00:00,82.007
2353,2353,2013-07-31 00:00:00,82.351
2354,2354,2013-07-30 00:00:00,82.024
2355,2355,2013-07-29 00:00:00,82.287
2356,2356,2013-07-26 00:00:00,82.52
2357,2357,2013-07-25 00:00:00,82.421
2358,2358,2013-07-24 00:00:00,81.625
2359,2359,2013-07-23 00:00:00,82.326
2360,2360,2013-07-22 00:00:00,82.14
2361,2361,2013-07-19 00:00:00,79.902
2362,2362,2013-07-18 00:00:00,79.325
2363,2363,2013-07-17 00:00:00,78.333
2364,2364,2013-07-16 00:00:00,79.768
2365,2365,2013-07-15 00:00:00,79.757
2366,2366,2013-07-12 00:00:00,80.732
2367,2367,2013-07-11 00:00:00,80.634
2368,2368,2013-07-10 00:00:00,78.92
2369,2369,2013-07-09 00:00:00,78.058
2370,2370,2013-07-08 00:00:00,77.401
2371,2371,2013-07-05 00:00:00,77.378
2372,2372,2013-07-04 00:00:00,78.074
2373,2373,2013-07-03 00:00:00,78.365
2374,2374,2013-07-02 00:00:00,77.305
2375,2375,2013-07-01 00:00:00,77.509
2376,2376,2013-06-28 00:00:00,76.558
2377,2377,2013-06-27 00:00:00,74.145
2378,2378,2013-06-26 00:00:00,76.252
2379,2379,2013-06-25 00:00:00,79.36
2380,2380,2013-06-24 00:00:00,80.245
2381,2381,2013-06-21 00:00:00,80.821
2382,2382,2013-06-20 00:00:00,79.617
2383,2383,2013-06-19 00:00:00,82.788
2384,2384,2013-06-18 00:00:00,82.974
2385,2385,2013-06-17 00:00:00,83.412
2386,2386,2013-06-14 00:00:00,83.119
2387,2387,2013-06-13 00:00:00,82.976
2388,2388,2013-06-12 00:00:00,83.724
2389,2389,2013-06-11 00:00:00,83.823
2390,2390,2013-06-10 00:00:00,84.755
2391,2391,2013-06-07 00:00:00,83.474
2392,2392,2013-06-06 00:00:00,86.049
2393,2393,2013-06-05 00:00:00,85.34
2394,2394,2013-06-04 00:00:00,84.39
2395,2395,2013-06-03 00:00:00,85.39
2396,2396,2013-05-31 00:00:00,83.688
2397,2397,2013-05-30 00:00:00,85.233
2398,2398,2013-05-29 00:00:00,83.378
2399,2399,2013-05-28 00:00:00,82.555
2400,2400,2013-05-27 00:00:00,82.754
2401,2401,2013-05-24 00:00:00,82.401
2402,2402,2013-05-23 00:00:00,82.508
2403,2403,2013-05-22 00:00:00,81.477
2404,2404,2013-05-21 00:00:00,81.458
2405,2405,2013-05-20 00:00:00,82.549
2406,2406,2013-05-17 00:00:00,80.469
2407,2407,2013-05-16 00:00:00,81.321
2408,2408,2013-05-15 00:00:00,81.617
2409,2409,2013-05-14 00:00:00,83.219
2410,2410,2013-05-13 00:00:00,83.328
2411,2411,2013-05-10 00:00:00,83.865
2412,2412,2013-05-09 00:00:00,84.29
2413,2413,2013-05-08 00:00:00,84.85
2414,2414,2013-05-07 00:00:00,83.899
2415,2415,2013-05-06 00:00:00,84.95
2416,2416,2013-05-03 00:00:00,84.852
2417,2417,2013-05-02 00:00:00,84.615
2418,2418,2013-05-01 00:00:00,84.082
2419,2419,2013-04-30 00:00:00,85.077
2420,2420,2013-04-29 00:00:00,85.183
2421,2421,2013-04-26 00:00:00,84.525
2422,2422,2013-04-25 00:00:00,84.875
2423,2423,2013-04-24 00:00:00,83.021
2424,2424,2013-04-23 00:00:00,81.984
2425,2425,2013-04-22 00:00:00,82.79
2426,2426,2013-04-19 00:00:00,81.236
2427,2427,2013-04-18 00:00:00,80.35
2428,2428,2013-04-17 00:00:00,79.651
2429,2429,2013-04-16 00:00:00,78.703
2430,2430,2013-04-15 00:00:00,78.016
2431,2431,2013-04-12 00:00:00,85.139
2432,2432,2013-04-11 00:00:00,89.574
2433,2433,2013-04-10 00:00:00,89.711
2434,2434,2013-04-09 00:00:00,90.945
2435,2435,2013-04-08 00:00:00,90.34
2436,2436,2013-04-05 00:00:00,91.61
2437,2437,2013-04-04 00:00:00,90.053
2438,2438,2013-04-03 00:00:00,90.591
2439,2439,2013-04-02 00:00:00,91.413
2440,2440,2013-04-01 00:00:00,92.823
2441,2441,2013-03-29 00:00:00,92.658
2442,2442,2013-03-28 00:00:00,92.939
2443,2443,2013-03-27 00:00:00,93.546
2444,2444,2013-03-26 00:00:00,93.287
2445,2445,2013-03-25 00:00:00,94.021
2446,2446,2013-03-22 00:00:00,93.862
2447,2447,2013-03-21 00:00:00,94.369
2448,2448,2013-03-20 00:00:00,93.851
2449,2449,2013-03-19 00:00:00,94.695
2450,2450,2013-03-18 00:00:00,93.533
2451,2451,2013-03-15 00:00:00,92.491
2452,2452,2013-03-14 00:00:00,92.553
2453,2453,2013-03-13 00:00:00,92.541
2454,2454,2013-03-12 00:00:00,92.352
2455,2455,2013-03-11 00:00:00,91.516
2456,2456,2013-03-08 00:00:00,91.618
2457,2457,2013-03-07 00:00:00,91.235
2458,2458,2013-03-06 00:00:00,91.605
2459,2459,2013-03-05 00:00:00,90.743
2460,2460,2013-03-04 00:00:00,91.125
2461,2461,2013-03-01 00:00:00,91.118
2462,2462,2013-02-28 00:00:00,91.369
2463,2463,2013-02-27 00:00:00,92.271
2464,2464,2013-02-26 00:00:00,93.727
2465,2465,2013-02-25 00:00:00,92.782
2466,2466,2013-02-22 00:00:00,91.596
2467,2467,2013-02-21 00:00:00,90.93
2468,2468,2013-02-20 00:00:00,89.726
2469,2469,2013-02-19 00:00:00,91.627
2470,2470,2013-02-18 00:00:00,91.457
2471,2471,2013-02-15 00:00:00,91.429
2472,2472,2013-02-14 00:00:00,92.934
2473,2473,2013-02-13 00:00:00,93.173
2474,2474,2013-02-12 00:00:00,94.127
2475,2475,2013-02-11 00:00:00,94.122
2476,2476,2013-02-08 00:00:00,94.978
2477,2477,2013-02-07 00:00:00,95.243
2478,2478,2013-02-06 00:00:00,95.51
2479,2479,2013-02-05 00:00:00,94.782
2480,2480,2013-02-04 00:00:00,94.905
2481,2481,2013-02-01 00:00:00,93.663
2482,2482,2013-01-31 00:00:00,94.12
2483,2483,2013-01-30 00:00:00,95.371
2484,2484,2013-01-29 00:00:00,94.584
2485,2485,2013-01-28 00:00:00,94.296
2486,2486,2013-01-25 00:00:00,94.226
2487,2487,2013-01-24 00:00:00,94.884
2488,2488,2013-01-23 00:00:00,95.93
2489,2489,2013-01-22 00:00:00,96.231
2490,2490,2013-01-21 00:00:00,95.899
